ANO;MES;DIA;HORA;TempAr
2009;10;267;2100;34,5
2009;10;267;1800;37
2009;10;267;1500;35
2009;10;267;0;28,5
2009;10;267;900;24,5
2009;10;268;600;26
2009;10;268;300;26
2009;10;268;1200;28,5
2009;10;268;2100;31
2009;10;268;1800;36,5
2009;10;268;1500;33
2009;10;268;0;27
2009;10;268;900;25
2009;10;268;600;27,5
2009;10;269;300;28,5
2009;10;269;1200;29,5
2009;10;269;2100;30
2009;10;269;1800;31
2009;10;269;1500;23,5
2009;10;269;0;22
2009;10;269;900;26,5
2009;10;269;600;28,5
2009;10;270;300;28
2009;10;270;1200;31
2009;10;270;2100;25,5
2009;10;270;1800;34,5
2009;10;270;1500;31
2009;10;270;0;24,5
2009;10;270;900;24
2009;10;270;600;23,5
2009;10;271;300;24,5
2009;10;271;1200;25,5
2009;10;271;2100;28
2009;10;271;1800;33,5
2009;10;271;1500;33,5
2009;10;271;0;27
2009;10;271;900;25
2009;10;271;600;25,5
2009;10;271;300;26
2009;10;272;1200;26
2009;10;272;2100;25,5
2009;10;272;1800;34
2009;10;272;1500;28,5
2009;10;272;0;24
2009;10;272;900;24
2009;10;272;600;24
2009;10;272;300;24,5
2009;10;273;1200;24
2009;10;273;2100;36
2009;10;273;1800;34,5
2009;10;273;1500;32,5
2009;10;273;0;26
2009;10;273;900;23,5
2009;10;273;600;23,5
2009;10;273;300;24
2009;10;273;1200;23,5
2009;10;274;2100;32,5
2009;10;274;1800;33,5
2009;10;274;1500;31,5
2009;10;274;0;31,5
2009;10;274;900;27
2009;10;274;600;25
2009;10;274;300;26,5
2009;10;274;1200;27
2009;10;275;2100;30,5
2009;10;275;1800;27
2009;10;275;1500;30
2009;10;275;0;26
2009;10;275;900;25
2009;10;275;600;26,5
2009;10;275;300;27
2009;10;275;1200;29,5
2009;10;276;2100;33
2009;10;276;1800;33
2009;10;276;1500;29
2009;10;276;0;24
2009;10;276;900;23,5
2009;10;276;600;25
2009;10;276;300;25
2009;10;276;1200;26,5
2009;10;276;2100;25,5
2009;10;277;1800;25,5
2009;10;277;1500;30
2009;10;277;0;23,5
2009;10;277;900;23
2009;10;277;600;24,5
2009;10;277;300;27
2009;10;277;1200;28
2009;10;277;2100;31,5
2009;10;278;1800;30,5
2009;10;278;1500;27,5
2009;10;278;0;24
2009;10;278;900;24
2009;10;278;600;24
2009;10;278;300;24
2009;10;278;1200;24,5
2009;10;278;2100;36,5
2009;10;279;1800;35,5
2009;10;279;1500;32,5
2009;10;279;0;28
2009;10;279;900;24,5
2009;10;279;600;25
2009;10;279;300;25,5
2009;10;279;1200;29
2009;10;279;2100;37,5
2009;10;279;1800;36,5
2009;10;280;1500;33,5
2009;10;280;0;26,5
2009;10;280;900;24
2009;10;280;600;26
2009;10;280;300;28
2009;10;280;1200;31,5
2009;11;280;2100;35,5
2009;11;280;1800;35
2009;11;281;1500;31
2009;11;281;0;26,5
2009;11;281;900;25,5
2009;11;281;600;25,5
2009;11;281;300;27
2009;11;281;1200;29,5
2009;11;281;2100;30,5
2009;11;281;1800;33,5
2009;11;281;1500;31,5
2009;11;282;0;25,5
2009;11;282;900;25
2009;11;282;600;25,5
2009;11;282;300;27
2009;11;282;1200;30
2009;11;282;2100;33,5
2009;11;282;1800;34
2009;11;282;1500;32,5
2009;11;283;0;25,5
2009;11;283;900;24
2009;11;283;600;24
2009;11;283;300;24,5
2009;11;283;1200;25,5
2009;11;283;2100;30,5
2009;11;283;1800;31
2009;11;283;1500;28
2009;11;284;0;24
2009;11;284;900;23
2009;11;284;600;23
2009;11;284;300;23
2009;11;284;1200;23,5
2009;11;284;2100;22,5
2009;11;284;1800;29,5
2009;11;284;1500;32
2009;11;284;0;26
2009;11;285;900;24,5
2009;11;285;600;25,5
2009;11;285;300;25,5
2009;11;285;1200;26,5
2009;11;285;2100;25
2009;11;285;1800;21,5
2009;11;285;1500;21,5
2009;11;285;0;24
2009;11;286;900;23,5
2009;11;286;600;22,5
2009;11;286;300;22,5
2009;11;286;1200;23,5
2009;11;286;2100;28,5
2009;11;286;1800;27
2009;11;286;1500;26,5
2009;11;286;0;24
2009;11;287;900;22
2009;11;287;600;23
2009;11;287;300;23,5
2009;11;287;1200;23,5
2009;11;287;2100;27
2009;11;287;1800;32
2009;11;287;1500;27,5
2009;11;287;0;24
2009;11;287;900;22,5
2009;11;288;600;24
2009;11;288;300;24
2009;11;288;1200;26
2009;11;288;2100;33,5
2009;11;288;1800;33
2009;11;288;1500;31
2009;11;288;0;24
2009;11;288;900;23
2009;11;289;600;23
2009;11;289;300;23,5
2009;11;289;1200;23,5
2009;11;289;2100;35,5
2009;11;289;1800;34,5
2009;11;289;1500;32,5
2009;11;289;0;27,5
2009;11;289;900;24,5
2009;11;289;600;25
2009;11;290;300;24,5
2009;11;290;1200;26,5
2009;11;290;2100;30
2009;11;290;1800;28
2009;11;290;1500;25
2009;11;290;0;23,5
2009;11;290;900;23
2009;11;290;600;23,5
2009;11;291;300;27,5
2009;11;291;1200;29,5
2009;11;291;2100;33
2009;11;291;1800;35
2009;11;291;1500;33
2009;11;291;0;26,5
2009;11;291;900;23,5
2009;11;291;600;23,5
2009;11;292;300;24,5
2009;11;292;1200;26
2009;11;292;2100;34,5
2009;11;292;1800;33,5
2009;11;292;1500;33,5
2009;11;292;0;29,5
2009;11;292;900;25
2009;11;292;600;25,5
2009;11;292;300;27
2009;11;293;1200;30
2009;11;293;2100;33
2009;11;293;1800;34
2009;11;293;1500;32
2009;11;293;0;25
2009;11;293;900;23,5
2009;11;293;600;26,5
2009;11;293;300;28,5
2009;11;294;1200;29,5
2009;11;294;2100;36
2009;11;294;1800;35,5
2009;11;294;1500;32,5
2009;11;294;0;27
2009;11;294;900;24,5
2009;11;294;600;25,5
2009;11;294;300;26,5
2009;11;294;1200;28,5
2009;11;295;2100;31
2009;11;295;1800;31,5
2009;11;295;1500;26
2009;11;295;0;25,5
2009;11;295;900;24,5
2009;11;295;600;27,5
2009;11;295;300;29
2009;11;295;1200;30
2009;11;296;2100;37
2009;11;296;1800;36
2009;11;296;1500;34
2009;11;296;0;26
2009;11;296;900;24
2009;11;296;600;24,5
2009;11;296;300;25,5
2009;11;296;1200;27,5
2009;11;297;2100;28
2009;11;297;1800;24
2009;11;297;1500;35
2009;11;297;0;29,5
2009;11;297;900;25,5
2009;11;297;600;26,5
2009;11;297;300;27,5
2009;11;297;1200;30,5
2009;11;297;2100;35,5
2009;11;298;1800;35
2009;11;298;1500;32,5
2009;11;298;0;27
2009;11;298;900;25,5
2009;11;298;600;27
2009;11;298;300;26
2009;11;298;1200;27
2009;11;298;2100;32
2009;11;299;1800;31,5
2009;11;299;1500;30,5
2009;11;299;0;26,5
2009;11;299;900;26,5
2009;11;299;600;27,5
2009;11;299;300;28,5
2009;11;299;1200;29,5
2009;11;299;2100;29
2009;11;300;1800;33,5
2009;11;300;1500;31
2009;11;300;0;28
2009;11;300;900;24,5
2009;11;300;600;25
2009;11;300;300;26
2009;11;300;1200;26
2009;11;300;2100;26
2009;11;300;1800;28,5
2009;11;301;1500;31
2009;11;301;0;28,5
2009;11;301;900;25,5
2009;11;301;600;25,5
2009;11;301;300;25,5
2009;11;301;1200;27
2009;11;301;2100;31
2009;11;301;1800;34,5
2009;11;302;1500;34,5
2009;11;302;0;26
2009;11;302;900;26
2009;11;302;600;25
2009;11;302;300;25
2009;11;302;1200;25
2009;11;302;2100;33
2009;11;302;1800;30
2009;11;302;1500;27,5
2009;11;303;0;24,5
2009;11;303;900;26
2009;11;303;600;27
2009;11;303;300;26,5
2009;11;303;1200;27,5
2009;11;303;2100;24
2009;11;303;1800;34
2009;11;303;1500;31,5
2009;11;304;0;26
2009;11;304;900;24,5
2009;11;304;600;24,5
2009;11;304;300;25,5
2009;11;304;1200;27
2009;11;304;2100;31
2009;11;304;1800;31
2009;11;304;1500;28,5
2009;11;305;0;25
2009;11;305;900;24
2009;11;305;600;23,5
2009;11;305;300;24
2009;11;305;1200;24
2009;11;305;2100;26,5
2009;11;305;1800;33,5
2009;11;305;1500;31
2009;11;305;0;26
2009;11;306;900;25
2009;11;306;600;25,5
2009;11;306;300;26
2009;11;306;1200;27,5
2009;11;306;2100;34
2009;11;306;1800;34,5
2009;11;306;1500;31
2009;11;306;0;27
2009;11;307;900;25
2009;11;307;600;25
2009;11;307;300;24,5
2009;11;307;1200;25,5
2009;11;307;2100;24,5
2009;11;307;1800;24,5
2009;11;307;1500;31,5
2009;11;307;0;27,5
2009;11;307;900;25
2009;11;308;600;25
2009;11;308;300;26
2009;11;308;1200;26
2009;11;308;2100;28,5
2009;11;308;1800;34,5
2009;11;308;1500;30,5
2009;11;308;0;25
2009;11;308;900;23,5
2009;11;309;600;23,5
2009;11;309;300;24,5
2009;11;309;1200;24,5
2009;12;309;2100;32
2009;12;309;1800;33
2009;12;309;1500;33
2009;12;309;0;26
2009;12;309;900;26
2009;12;310;600;25,5
2009;12;310;300;26,5
2009;12;310;1200;26,5
2009;12;310;2100;32,5
2009;12;310;1800;31
2009;12;310;1500;31,5
2009;12;310;0;27
2009;12;310;900;25
2009;12;310;600;26
2009;12;311;300;26,5
2009;12;311;1200;27
2009;12;311;2100;31,5
2009;12;311;1800;31,5
2009;12;311;1500;29
2009;12;311;0;24,5
2009;12;311;900;23,5
2009;12;311;600;23,5
2009;12;312;300;24
2009;12;312;1200;27
2009;12;312;2100;26
2009;12;312;1800;26
2009;12;312;1500;25,5
2009;12;312;0;23,5
2009;12;312;900;23,5
2009;12;312;600;23,5
2009;12;313;300;23
2009;12;313;1200;24
2009;12;313;2100;33,5
2009;12;313;1800;33,5
2009;12;313;1500;29,5
2009;12;313;0;24
2009;12;313;900;23,5
2009;12;313;600;23,5
2009;12;313;300;24
2009;12;314;1200;24
2009;12;314;2100;27
2009;12;314;1800;27
2009;12;314;1500;28,5
2009;12;314;0;26
2009;12;314;900;26
2009;12;314;600;24,5
2009;12;314;300;25
2009;12;315;1200;26
2009;12;315;2100;25
2009;12;315;1800;25
2009;12;315;1500;23
2009;12;315;0;22,5
2009;12;315;900;22,5
2009;12;315;600;23
2009;12;315;300;24
2009;12;315;1200;24,5
2009;12;316;2100;31
2009;12;316;1800;30
2009;12;316;1500;27
2009;12;316;0;24
2009;12;316;900;23
2009;12;316;600;23
2009;12;316;300;23,5
2009;12;316;1200;24
2009;12;317;2100;27
2009;12;317;1800;30
2009;12;317;1500;32
2009;12;317;0;26
2009;12;317;900;23
2009;12;317;600;23,5
2009;12;317;300;24,5
2009;12;317;1200;26
2009;12;318;2100;30
2009;12;318;1800;31,5
2009;12;318;1500;27,5
2009;12;318;0;24
2009;12;318;900;23,5
2009;12;318;600;23,5
2009;12;318;300;23,5
2009;12;318;1200;25,5
2009;12;318;2100;34,5
2009;12;319;1800;29
2009;12;319;1500;23,5
2009;12;319;0;23,5
2009;12;319;900;22,5
2009;12;319;600;22,5
2009;12;319;300;25,5
2009;12;319;1200;27
2009;12;319;2100;24,5
2009;12;320;1800;27,5
2009;12;320;1500;31,5
2009;12;320;0;25,5
2009;12;320;900;24
2009;12;320;600;24
2009;12;320;300;25
2009;12;320;1200;25,5
2009;12;320;2100;28
2009;12;321;1800;28
2009;12;321;1500;26
2009;12;321;0;22
2009;12;321;900;22
2009;12;321;600;21,5
2009;12;321;300;22
2009;12;321;1200;22
2009;12;321;2100;30
2009;12;321;1800;28,5
2009;12;322;1500;30
2009;12;322;0;26
2009;12;322;900;23
2009;12;322;600;23,5
2009;12;322;300;24,5
2009;12;322;1200;26
2009;12;322;2100;25
2009;12;322;1800;31
2009;12;323;1500;29,5
2009;12;323;0;25
2009;12;323;900;23
2009;12;323;600;23,5
2009;12;323;300;24
2009;12;323;1200;24,5
2009;12;323;2100;24
2009;12;323;1800;33
2009;12;323;1500;30
2009;12;324;0;24,5
2009;12;324;900;23
2009;12;324;600;23
2009;12;324;300;23
2009;12;324;1200;23,5
2009;12;324;2100;34,5
2009;12;324;1800;32,5
2009;12;324;1500;29
2009;12;325;0;24,5
2009;12;325;900;22,5
2009;12;325;600;22,5
2009;12;325;300;22,5
2009;12;325;1200;22,5
2009;12;325;2100;32
2009;12;325;1800;24,5
2009;12;325;1500;31,5
2009;12;326;0;31,5
2009;12;326;900;24
2009;12;326;600;24,5
2009;12;326;300;25
2009;12;326;1200;28,5
2009;12;326;2100;28
2009;12;326;1800;28
2009;12;326;1500;30
2009;12;326;0;25,5
2009;12;327;900;22,5
2009;12;327;600;22,5
2009;12;327;300;22,5
2009;12;327;1200;27
2009;12;327;2100;34
2009;12;327;1800;27,5
2009;12;327;1500;31,5
2009;12;327;0;24
2009;12;328;900;22
2009;12;328;600;22,5
2009;12;328;300;23
2009;12;328;1200;23
